fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2022-01-23,PAILITAS,9124,4795,13919,fin_de_semana,
2022-01-23,PLATANAL,2553,1229,3782,fin_de_semana,
2022-01-23,PTO. TRIUNFO,4921,2471,7392,fin_de_semana,
2022-01-23,RINCON HONDO,1781,779,2560,fin_de_semana,
2022-01-23,SABOYA,4031,1589,5620,fin_de_semana,
2022-01-23,SAN DIEGO,3296,1724,5020,fin_de_semana,
2022-01-23,SAN JUAN,3703,1786,5489,fin_de_semana,
2022-01-23,ZAMBITO,6568,2988,9556,fin_de_semana,
2022-01-24,AGUAS NEGRASdef,5772,2793,8565,entre_semana,
2022-01-24,CASABLANCA,9542,4714,14256,entre_semana,
2022-01-24,COCORNA (EL SANTUARIO),5614,2782,8396,entre_semana,
2022-01-24,CURITÍ,4789,2564,7353,entre_semana,
2022-01-24,LA GOMEZ,4058,1957,6015,entre_semana,
2022-01-24,LA PARADA,18517,18517,37034,entre_semana,
2022-01-24,LOBOGUERRERO,6036,3487,9523,entre_semana,
2022-01-24,LOS CUROS,5253,2735,7988,entre_semana,
2022-01-24,MORRISON,7649,3923,11572,entre_semana,
2022-01-24,OIBA,4226,2144,6370,entre_semana,
2022-01-24,PAILITAS,6918,3623,10541,entre_semana,
2022-01-24,PLATANAL,2241,1184,3425,entre_semana,
2022-01-24,PTO. TRIUNFO,4712,2376,7088,entre_semana,
2022-01-24,RINCON HONDO,1918,930,2848,entre_semana,
2022-01-24,SABOYA,2894,1420,4314,entre_semana,
2022-01-24,SAN DIEGO,4762,2335,7097,entre_semana,
2022-01-24,SAN JUAN,5158,2612,7770,entre_semana,
2022-01-24,ZAMBITO,4787,2273,7060,entre_semana,
2022-01-25,AGUAS NEGRASdef,6719,3387,10106,entre_semana,3977.51
2022-01-25,CASABLANCA,9628,4988,14616,entre_semana,3977.51
2022-01-25,COCORNA (EL SANTUARIO),6078,3067,9145,entre_semana,3977.51
2022-01-25,CURITÍ,5027,2673,7700,entre_semana,3977.51
2022-01-25,LA GOMEZ,5192,2530,7722,entre_semana,3977.51
2022-01-25,LA PARADA,18992,18992,37984,entre_semana,3977.51
2022-01-25,LOBOGUERRERO,6049,3133,9182,entre_semana,3977.51
2022-01-25,LOS CUROS,5456,2770,8226,entre_semana,3977.51
2022-01-25,MORRISON,9031,4499,13530,entre_semana,3977.51
2022-01-25,OIBA,4242,2215,6457,entre_semana,3977.51
2022-01-25,PAILITAS,8486,4253,12739,entre_semana,3977.51
2022-01-25,PLATANAL,2561,1310,3871,entre_semana,3977.51
2022-01-25,PTO. TRIUNFO,5017,2569,7586,entre_semana,3977.51
2022-01-25,RINCON HONDO,2087,1030,3117,entre_semana,3977.51
2022-01-25,SABOYA,3056,1677,4733,entre_semana,3977.51
2022-01-25,SAN DIEGO,4463,2251,6714,entre_semana,3977.51
2022-01-25,SAN JUAN,5364,2742,8106,entre_semana,3977.51
2022-01-25,ZAMBITO,5510,2850,8360,entre_semana,3977.51
2022-01-26,AGUAS NEGRASdef,7647,4248,11895,entre_semana,3987.32
2022-01-26,CASABLANCA,9457,4830,14287,entre_semana,3987.32
2022-01-26,COCORNA (EL SANTUARIO),5875,2897,8772,entre_semana,3987.32
2022-01-26,CURITÍ,5250,2944,8194,entre_semana,3987.32
2022-01-26,LA GOMEZ,5980,3030,9010,entre_semana,3987.32
2022-01-26,LA PARADA,19215,19215,38430,entre_semana,3987.32
2022-01-26,LOBOGUERRERO,6563,3317,9880,entre_semana,3987.32
2022-01-26,LOS CUROS,5653,3116,8769,entre_semana,3987.32
2022-01-26,MORRISON,9789,5029,14818,entre_semana,3987.32
2022-01-26,OIBA,4432,2476,6908,entre_semana,3987.32
2022-01-26,PAILITAS,9147,4823,13970,entre_semana,3987.32
2022-01-26,PLATANAL,2543,1325,3868,entre_semana,3987.32
2022-01-26,PTO. TRIUNFO,5105,2689,7794,entre_semana,3987.32
2022-01-26,RINCON HONDO,2094,1027,3121,entre_semana,3987.32
2022-01-26,SABOYA,2994,1623,4617,entre_semana,3987.32
2022-01-26,SAN DIEGO,4574,2299,6873,entre_semana,3987.32
2022-01-26,SAN JUAN,4983,2605,7588,entre_semana,3987.32
2022-01-26,ZAMBITO,6307,3104,9411,entre_semana,3987.32
2022-01-27,AGUAS NEGRASdef,7371,3817,11188,entre_semana,3947.83
2022-01-27,CASABLANCA,9809,5070,14879,entre_semana,3947.83
2022-01-27,COCORNA (EL SANTUARIO),6305,3142,9447,entre_semana,3947.83
2022-01-27,CURITÍ,5329,2847,8176,entre_semana,3947.83
2022-01-27,LA GOMEZ,5897,3004,8901,entre_semana,3947.83
2022-01-27,LA PARADA,18895,18895,37790,entre_semana,3947.83
2022-01-27,LOBOGUERRERO,6755,3425,10180,entre_semana,3947.83
2022-01-27,LOS CUROS,5674,2893,8567,entre_semana,3947.83
2022-01-27,MORRISON,10207,5540,15747,entre_semana,3947.83
2022-01-27,OIBA,4488,2515,7003,entre_semana,3947.83
2022-01-27,PAILITAS,9677,5569,15246,entre_semana,3947.83
2022-01-27,PLATANAL,2553,1333,3886,entre_semana,3947.83
2022-01-27,PTO. TRIUNFO,5205,2571,7776,entre_semana,3947.83
2022-01-27,RINCON HONDO,2118,1011,3129,entre_semana,3947.83
2022-01-27,SABOYA,3117,1748,4865,entre_semana,3947.83
2022-01-27,SAN DIEGO,4533,2320,6853,entre_semana,3947.83
2022-01-27,SAN JUAN,5027,2571,7598,entre_semana,3947.83
2022-01-27,ZAMBITO,5989,2861,8850,entre_semana,3947.83
2022-01-28,AGUAS NEGRASdef,6584,2875,9459,entre_semana,3944.04
2022-01-28,CASABLANCA,10423,5744,16167,entre_semana,3944.04
2022-01-28,COCORNA (EL SANTUARIO),6379,3347,9726,entre_semana,3944.04
2022-01-28,CURITÍ,5618,2866,8484,entre_semana,3944.04
2022-01-28,LA GOMEZ,4984,2069,7053,entre_semana,3944.04
2022-01-28,LA PARADA,19164,19164,38328,entre_semana,3944.04
2022-01-28,LOBOGUERRERO,7542,3662,11204,entre_semana,3944.04
2022-01-28,LOS CUROS,6165,3114,9279,entre_semana,3944.04
2022-01-28,MORRISON,9059,4063,13122,entre_semana,3944.04
2022-01-28,OIBA,4757,2496,7253,entre_semana,3944.04
2022-01-28,PAILITAS,8265,3866,12131,entre_semana,3944.04
2022-01-28,PLATANAL,2484,1220,3704,entre_semana,3944.04
2022-01-28,PTO. TRIUNFO,5162,2483,7645,entre_semana,3944.04
2022-01-28,RINCON HONDO,2022,1001,3023,entre_semana,3944.04
2022-01-28,SABOYA,3223,1800,5023,entre_semana,3944.04
2022-01-28,SAN DIEGO,4865,2500,7365,entre_semana,3944.04
2022-01-28,SAN JUAN,5386,2876,8262,entre_semana,3944.04
2022-01-28,ZAMBITO,5266,2179,7445,entre_semana,3944.04
2022-01-29,AGUAS NEGRASdef,6781,2982,9763,fin_de_semana,3982.6
2022-01-29,CASABLANCA,10867,6307,17174,fin_de_semana,3982.6
2022-01-29,COCORNA (EL SANTUARIO),6309,3579,9888,fin_de_semana,3982.6
2022-01-29,CURITÍ,5399,2478,7877,fin_de_semana,3982.6
2022-01-29,LA GOMEZ,5390,2120,7510,fin_de_semana,3982.6
2022-01-29,LA PARADA,19132,19132,38264,fin_de_semana,3982.6
2022-01-29,LOBOGUERRERO,6987,3194,10181,fin_de_semana,3982.6
2022-01-29,LOS CUROS,5772,2583,8355,fin_de_semana,3982.6
2022-01-29,MORRISON,8816,3916,12732,fin_de_semana,3982.6
2022-01-29,OIBA,4251,2209,6460,fin_de_semana,3982.6
2022-01-29,PAILITAS,8043,3063,11106,fin_de_semana,3982.6
2022-01-29,PLATANAL,2408,1192,3600,fin_de_semana,3982.6
2022-01-29,PTO. TRIUNFO,4554,2065,6619,fin_de_semana,3982.6
2022-01-29,RINCON HONDO,1873,1047,2920,fin_de_semana,3982.6
2022-01-29,SABOYA,3276,1931,5207,fin_de_semana,3982.6
2022-01-29,SAN DIEGO,4159,1993,6152,fin_de_semana,3982.6
2022-01-29,SAN JUAN,4883,3116,7999,fin_de_semana,3982.6
2022-01-29,ZAMBITO,5878,2707,8585,fin_de_semana,3982.6
2022-01-30,AGUAS NEGRASdef,7316,3381,10697,fin_de_semana,
2022-01-30,CASABLANCA,12446,5008,17454,fin_de_semana,
2022-01-30,COCORNA (EL SANTUARIO),7089,2815,9904,fin_de_semana,
2022-01-30,CURITÍ,5665,3387,9052,fin_de_semana,
2022-01-30,LA GOMEZ,5772,2542,8314,fin_de_semana,
2022-01-30,LA PARADA,12544,12544,25088,fin_de_semana,
2022-01-30,LOBOGUERRERO,5735,2883,8618,fin_de_semana,
2022-01-30,LOS CUROS,6110,3629,9739,fin_de_semana,
2022-01-30,MORRISON,9469,4425,13894,fin_de_semana,
2022-01-30,OIBA,4658,2194,6852,fin_de_semana,
2022-01-30,PAILITAS,9241,4528,13769,fin_de_semana,
2022-01-30,PLATANAL,2561,1215,3776,fin_de_semana,
2022-01-30,PTO. TRIUNFO,4512,2302,6814,fin_de_semana,
2022-01-30,RINCON HONDO,1642,731,2373,fin_de_semana,
2022-01-30,SABOYA,3726,1481,5207,fin_de_semana,
2022-01-30,SAN DIEGO,3167,1629,4796,fin_de_semana,
2022-01-30,SAN JUAN,3804,1811,5615,fin_de_semana,
2022-01-30,ZAMBITO,6036,2593,8629,fin_de_semana,
2022-01-31,AGUAS NEGRASdef,5353,2577,7930,entre_semana,
2022-01-31,CASABLANCA,9495,4659,14154,entre_semana,
2022-01-31,COCORNA (EL SANTUARIO),5302,2757,8059,entre_semana,
2022-01-31,CURITÍ,4816,2587,7403,entre_semana,
2022-01-31,LA GOMEZ,3748,1747,5495,entre_semana,
2022-01-31,LA PARADA,19413,19413,38826,entre_semana,
2022-01-31,LOBOGUERRERO,5972,3410,9382,entre_semana,
2022-01-31,LOS CUROS,5305,2805,8110,entre_semana,
2022-01-31,MORRISON,7190,3545,10735,entre_semana,
2022-01-31,OIBA,4055,2075,6130,entre_semana,
2022-01-31,PAILITAS,6583,3225,9808,entre_semana,
2022-01-31,PLATANAL,2311,1152,3463,entre_semana,
2022-01-31,PTO. TRIUNFO,4410,2155,6565,entre_semana,
2022-01-31,RINCON HONDO,1916,958,2874,entre_semana,
2022-01-31,SABOYA,2736,1366,4102,entre_semana,
2022-01-31,SAN DIEGO,4586,2262,6848,entre_semana,
2022-01-31,SAN JUAN,5076,2553,7629,entre_semana,
2022-01-31,ZAMBITO,4382,2014,6396,entre_semana,
2022-02-01,AGUAS NEGRASdef,5920,2935,8855,entre_semana,3942.73
2022-02-01,CASABLANCA,9056,4709,13765,entre_semana,3942.73
2022-02-01,COCORNA (EL SANTUARIO),5353,2739,8092,entre_semana,3942.73
2022-02-01,CURITÍ,4562,2415,6977,entre_semana,3942.73
2022-02-01,LA GOMEZ,4649,2311,6960,entre_semana,3942.73
2022-02-01,LA PARADA,19814,19926,39740,entre_semana,3942.73
2022-02-01,LOBOGUERRERO,5753,3143,8896,entre_semana,3942.73
2022-02-01,LOS CUROS,5073,2554,7627,entre_semana,3942.73
2022-02-01,MORRISON,8237,4102,12339,entre_semana,3942.73
2022-02-01,OIBA,4076,2199,6275,entre_semana,3942.73
2022-02-01,PAILITAS,7486,3772,11258,entre_semana,3942.73
2022-02-01,PLATANAL,2410,1256,3666,entre_semana,3942.73
2022-02-01,PTO. TRIUNFO,4771,2443,7214,entre_semana,3942.73
2022-02-01,RINCON HONDO,1916,942,2858,entre_semana,3942.73
2022-02-01,SABOYA,2828,1628,4456,entre_semana,3942.73
2022-02-01,SAN DIEGO,4381,2208,6589,entre_semana,3942.73
2022-02-01,SAN JUAN,5203,2700,7903,entre_semana,3942.73
2022-02-01,ZAMBITO,4850,2458,7308,entre_semana,3942.73
2022-02-02,AGUAS NEGRASdef,6642,3303,9945,entre_semana,3923.61
2022-02-02,CASABLANCA,9403,4883,14286,entre_semana,3923.61
2022-02-02,COCORNA (EL SANTUARIO),5722,2772,8494,entre_semana,3923.61
2022-02-02,CURITÍ,5127,2901,8028,entre_semana,3923.61
2022-02-02,LA GOMEZ,5051,2447,7498,entre_semana,3923.61
2022-02-02,LA PARADA,19894,19993,39887,entre_semana,3923.61
2022-02-02,LOBOGUERRERO,5871,3148,9019,entre_semana,3923.61
2022-02-02,LOS CUROS,5493,3053,8546,entre_semana,3923.61
2022-02-02,MORRISON,8571,4370,12941,entre_semana,3923.61
2022-02-02,OIBA,4190,2296,6486,entre_semana,3923.61
2022-02-02,PAILITAS,7782,4096,11878,entre_semana,3923.61
2022-02-02,PLATANAL,2294,1184,3478,entre_semana,3923.61
2022-02-02,PTO. TRIUNFO,4811,2488,7299,entre_semana,3923.61
2022-02-02,RINCON HONDO,1757,827,2584,entre_semana,3923.61
2022-02-02,SABOYA,2835,1601,4436,entre_semana,3923.61
2022-02-02,SAN DIEGO,4222,2148,6370,entre_semana,3923.61
2022-02-02,SAN JUAN,746,383,1129,entre_semana,3923.61
2022-02-02,ZAMBITO,5245,2635,7880,entre_semana,3923.61
2022-02-03,AGUAS NEGRASdef,6617,3189,9806,entre_semana,3928.05
2022-02-03,CASABLANCA,9465,4958,14423,entre_semana,3928.05
2022-02-03,COCORNA (EL SANTUARIO),5888,2814,8702,entre_semana,3928.05
2022-02-03,CURITÍ,4984,2683,7667,entre_semana,3928.05
2022-02-03,LA GOMEZ,5180,2466,7646,entre_semana,3928.05
2022-02-03,LA PARADA,19696,19791,39487,entre_semana,3928.05
2022-02-03,LOBOGUERRERO,6325,3281,9606,entre_semana,3928.05
2022-02-03,LOS CUROS,5373,2701,8074,entre_semana,3928.05
2022-02-03,MORRISON,9046,4560,13606,entre_semana,3928.05
2022-02-03,OIBA,4236,2353,6589,entre_semana,3928.05
2022-02-03,PAILITAS,8299,4327,12626,entre_semana,3928.05
2022-02-03,PLATANAL,2295,1198,3493,entre_semana,3928.05
2022-02-03,PTO. TRIUNFO,4852,2522,7374,entre_semana,3928.05
2022-02-03,RINCON HONDO,1889,866,2755,entre_semana,3928.05
2022-02-03,SABOYA,2855,1650,4505,entre_semana,3928.05
2022-02-03,SAN DIEGO,4162,2171,6333,entre_semana,3928.05
2022-02-03,SAN JUAN,1431,660,2091,entre_semana,3928.05
2022-02-03,ZAMBITO,5404,2589,7993,entre_semana,3928.05
2022-02-04,AGUAS NEGRASdef,6035,2810,8845,entre_semana,3951.96
2022-02-04,CASABLANCA,10547,5793,16340,entre_semana,3951.96
2022-02-04,COCORNA (EL SANTUARIO),6274,3251,9525,entre_semana,3951.96
2022-02-04,CURITÍ,5541,2721,8262,entre_semana,3951.96
2022-02-04,LA GOMEZ,4535,2101,6636,entre_semana,3951.96
2022-02-04,LA PARADA,20476,20578,41054,entre_semana,3951.96
2022-02-04,LOBOGUERRERO,7016,3353,10369,entre_semana,3951.96
2022-02-04,LOS CUROS,6050,3010,9060,entre_semana,3951.96
2022-02-04,MORRISON,8423,3978,12401,entre_semana,3951.96
2022-02-04,OIBA,4543,2325,6868,entre_semana,3951.96
2022-02-04,PAILITAS,7649,3733,11382,entre_semana,3951.96
2022-02-04,PLATANAL,2360,1171,3531,entre_semana,3951.96
2022-02-04,PTO. TRIUNFO,4822,2353,7175,entre_semana,3951.96
2022-02-04,RINCON HONDO,2107,1058,3165,entre_semana,3951.96
2022-02-04,SABOYA,3197,1830,5027,entre_semana,3951.96
2022-02-04,SAN DIEGO,4839,2471,7310,entre_semana,3951.96
2022-02-04,SAN JUAN,5916,3223,9139,entre_semana,3951.96
2022-02-04,ZAMBITO,4842,2179,7021,entre_semana,3951.96
2022-02-05,AGUAS NEGRASdef,6163,2826,8989,fin_de_semana,3962.68
2022-02-05,CASABLANCA,10247,5937,16184,fin_de_semana,3962.68
2022-02-05,COCORNA (EL SANTUARIO),6134,3413,9547,fin_de_semana,3962.68
2022-02-05,CURITÍ,5238,2455,7693,fin_de_semana,3962.68
2022-02-05,LA GOMEZ,4940,1976,6916,fin_de_semana,3962.68
2022-02-05,LA PARADA,20558,20628,41186,fin_de_semana,3962.68
2022-02-05,LOBOGUERRERO,5841,2688,8529,fin_de_semana,3962.68
2022-02-05,LOS CUROS,5543,2505,8048,fin_de_semana,3962.68
2022-02-05,MORRISON,8155,3407,11562,fin_de_semana,3962.68
2022-02-05,OIBA,4105,2165,6270,fin_de_semana,3962.68
2022-02-05,PAILITAS,7216,2870,10086,fin_de_semana,3962.68
2022-02-05,PLATANAL,2252,1113,3365,fin_de_semana,3962.68
2022-02-05,PTO. TRIUNFO,4079,1909,5988,fin_de_semana,3962.68
2022-02-05,RINCON HONDO,1758,915,2673,fin_de_semana,3962.68
2022-02-05,SABOYA,3185,1899,5084,fin_de_semana,3962.68
2022-02-05,SAN DIEGO,4038,1990,6028,fin_de_semana,3962.68
2022-02-05,SAN JUAN,5250,2809,8059,fin_de_semana,3962.68
2022-02-05,ZAMBITO,5126,2381,7507,fin_de_semana,3962.68
2022-02-06,AGUAS NEGRASdef,6633,3225,9858,fin_de_semana,
2022-02-06,CASABLANCA,12049,4751,16800,fin_de_semana,
2022-02-06,COCORNA (EL SANTUARIO),6435,2517,8952,fin_de_semana,
2022-02-06,CURITÍ,5291,3246,8537,fin_de_semana,
2022-02-06,LA GOMEZ,5120,2512,7632,fin_de_semana,
2022-02-06,LA PARADA,13057,13123,26180,fin_de_semana,
2022-02-06,LOBOGUERRERO,4730,2506,7236,fin_de_semana,
2022-02-06,LOS CUROS,5634,3450,9084,fin_de_semana,
2022-02-06,MORRISON,8362,4254,12616,fin_de_semana,
2022-02-06,OIBA,4212,2084,6296,fin_de_semana,
2022-02-06,PAILITAS,7808,4296,12104,fin_de_semana,
2022-02-06,PLATANAL,2216,1199,3415,fin_de_semana,
2022-02-06,PTO. TRIUNFO,4090,2140,6230,fin_de_semana,
2022-02-06,RINCON HONDO,1616,671,2287,fin_de_semana,
2022-02-06,SABOYA,3583,1409,4992,fin_de_semana,
2022-02-06,SAN DIEGO,3258,1758,5016,fin_de_semana,
2022-02-06,SAN JUAN,3832,1758,5590,fin_de_semana,
2022-02-06,ZAMBITO,5443,2543,7986,fin_de_semana,
2022-02-07,AGUAS NEGRASdef,4743,2374,7117,entre_semana,
2022-02-07,CASABLANCA,9132,4552,13684,entre_semana,
2022-02-07,COCORNA (EL SANTUARIO),5156,2690,7846,entre_semana,
2022-02-07,CURITÍ,4524,2408,6932,entre_semana,
2022-02-07,LA GOMEZ,3346,1744,5090,entre_semana,
2022-02-07,LA PARADA,19950,20053,40003,entre_semana,
2022-02-07,LOBOGUERRERO,5238,3145,8383,entre_semana,
2022-02-07,LOS CUROS,4947,2557,7504,entre_semana,
2022-02-07,MORRISON,6494,3458,9952,entre_semana,
2022-02-07,OIBA,3801,1938,5739,entre_semana,
2022-02-07,PAILITAS,5786,3210,8996,entre_semana,
2022-02-07,PLATANAL,2085,1145,3230,entre_semana,
2022-02-07,PTO. TRIUNFO,4148,2088,6236,entre_semana,
2022-02-07,RINCON HONDO,1875,949,2824,entre_semana,
2022-02-07,SABOYA,2594,1288,3882,entre_semana,
2022-02-07,SAN DIEGO,4340,2105,6445,entre_semana,
2022-02-07,SAN JUAN,5251,2714,7965,entre_semana,
2022-02-07,ZAMBITO,3724,1860,5584,entre_semana,
2022-02-08,AGUAS NEGRASdef,5815,3022,8837,entre_semana,3963.84
2022-02-08,CASABLANCA,9129,4729,13858,entre_semana,3963.84
2022-02-08,COCORNA (EL SANTUARIO),5528,2744,8272,entre_semana,3963.84
2022-02-08,CURITÍ,4612,2459,7071,entre_semana,3963.84
2022-02-08,LA GOMEZ,4406,2253,6659,entre_semana,3963.84
2022-02-08,LA PARADA,20156,20247,40403,entre_semana,3963.84
2022-02-08,LOBOGUERRERO,5819,3154,8973,entre_semana,3963.84
2022-02-08,LOS CUROS,5010,2545,7555,entre_semana,3963.84
2022-02-08,MORRISON,7915,4017,11932,entre_semana,3963.84
2022-02-08,OIBA,3873,2044,5917,entre_semana,3963.84
2022-02-08,PAILITAS,7168,3619,10787,entre_semana,3963.84
2022-02-08,PLATANAL,2287,1164,3451,entre_semana,3963.84
2022-02-08,PTO. TRIUNFO,4588,2338,6926,entre_semana,3963.84
2022-02-08,RINCON HONDO,1818,891,2709,entre_semana,3963.84
2022-02-08,SABOYA,2845,1475,4320,entre_semana,3963.84
2022-02-08,SAN DIEGO,4244,2131,6375,entre_semana,3963.84
2022-02-08,SAN JUAN,5229,2697,7926,entre_semana,3963.84
2022-02-08,ZAMBITO,4671,2455,7126,entre_semana,3963.84
2022-02-09,AGUAS NEGRASdef,6505,3408,9913,entre_semana,3965.41
2022-02-09,CASABLANCA,8896,4647,13543,entre_semana,3965.41
2022-02-09,COCORNA (EL SANTUARIO),5547,2757,8304,entre_semana,3965.41
2022-02-09,CURITÍ,4809,2684,7493,entre_semana,3965.41
2022-02-09,LA GOMEZ,4864,2505,7369,entre_semana,3965.41
2022-02-09,LA PARADA,19994,20089,40083,entre_semana,3965.41
2022-02-09,LOBOGUERRERO,5930,3206,9136,entre_semana,3965.41
2022-02-09,LOS CUROS,5124,2801,7925,entre_semana,3965.41
2022-02-09,MORRISON,8524,4358,12882,entre_semana,3965.41
2022-02-09,OIBA,4145,2295,6440,entre_semana,3965.41
2022-02-09,PAILITAS,7662,4008,11670,entre_semana,3965.41
2022-02-09,PLATANAL,2206,1193,3399,entre_semana,3965.41
2022-02-09,PTO. TRIUNFO,4509,2295,6804,entre_semana,3965.41
2022-02-09,RINCON HONDO,1772,862,2634,entre_semana,3965.41
2022-02-09,SABOYA,2797,1556,4353,entre_semana,3965.41
2022-02-09,SAN DIEGO,4077,2028,6105,entre_semana,3965.41
2022-02-09,SAN JUAN,3599,1886,5485,entre_semana,3965.41
2022-02-09,ZAMBITO,5247,2681,7928,entre_semana,3965.41
2022-02-10,AGUAS NEGRASdef,6578,3059,9637,entre_semana,3939.31
2022-02-10,CASABLANCA,9333,4835,14168,entre_semana,3939.31
2022-02-10,COCORNA (EL SANTUARIO),5657,2803,8460,entre_semana,3939.31
2022-02-10,CURITÍ,5310,2758,8068,entre_semana,3939.31
2022-02-10,LA GOMEZ,5146,2398,7544,entre_semana,3939.31
2022-02-10,LA PARADA,20236,20341,40577,entre_semana,3939.31
2022-02-10,LOBOGUERRERO,5971,3108,9079,entre_semana,3939.31
2022-02-10,LOS CUROS,5600,2839,8439,entre_semana,3939.31
2022-02-10,MORRISON,8980,4455,13435,entre_semana,3939.31
2022-02-10,OIBA,4371,2316,6687,entre_semana,3939.31
2022-02-10,PAILITAS,8325,4326,12651,entre_semana,3939.31
2022-02-10,PLATANAL,2403,1197,3600,entre_semana,3939.31
2022-02-10,PTO. TRIUNFO,4639,2465,7104,entre_semana,3939.31
2022-02-10,RINCON HONDO,1858,893,2751,entre_semana,3939.31
2022-02-10,SABOYA,2869,1559,4428,entre_semana,3939.31
2022-02-10,SAN DIEGO,4343,2216,6559,entre_semana,3939.31
2022-02-10,SAN JUAN,5398,2820,8218,entre_semana,3939.31
2022-02-10,ZAMBITO,5314,2503,7817,entre_semana,3939.31
2022-02-11,AGUAS NEGRASdef,5788,2868,8656,entre_semana,3917.75
2022-02-11,CASABLANCA,10723,5985,16708,entre_semana,3917.75
2022-02-11,COCORNA (EL SANTUARIO),6228,3177,9405,entre_semana,3917.75
2022-02-11,CURITÍ,5469,2762,8231,entre_semana,3917.75
2022-02-11,LA GOMEZ,4284,2043,6327,entre_semana,3917.75
2022-02-11,LA PARADA,20569,20679,41248,entre_semana,3917.75
2022-02-11,LOBOGUERRERO,6387,3162,9549,entre_semana,3917.75
2022-02-11,LOS CUROS,5811,2862,8673,entre_semana,3917.75
2022-02-11,MORRISON,7846,3852,11698,entre_semana,3917.75
2022-02-11,OIBA,4503,2383,6886,entre_semana,3917.75
2022-02-11,PAILITAS,6973,3524,10497,entre_semana,3917.75
2022-02-11,PLATANAL,2357,1198,3555,entre_semana,3917.75
2022-02-11,PTO. TRIUNFO,4733,2306,7039,entre_semana,3917.75
2022-02-11,RINCON HONDO,1895,990,2885,entre_semana,3917.75
2022-02-11,SABOYA,3131,1795,4926,entre_semana,3917.75
2022-02-11,SAN DIEGO,4821,2461,7282,entre_semana,3917.75
2022-02-11,SAN JUAN,5691,3010,8701,entre_semana,3917.75
2022-02-11,ZAMBITO,4543,2062,6605,entre_semana,3917.75
2022-02-12,AGUAS NEGRASdef,5998,3150,9148,fin_de_semana,3917.52
2022-02-12,CASABLANCA,10496,6107,16603,fin_de_semana,3917.52
2022-02-12,COCORNA (EL SANTUARIO),5746,3160,8906,fin_de_semana,3917.52
2022-02-12,CURITÍ,5252,2443,7695,fin_de_semana,3917.52
2022-02-12,LA GOMEZ,4887,2026,6913,fin_de_semana,3917.52
2022-02-12,LA PARADA,20359,20437,40796,fin_de_semana,3917.52
2022-02-12,LOBOGUERRERO,5652,2564,8216,fin_de_semana,3917.52
2022-02-12,LOS CUROS,5469,2524,7993,fin_de_semana,3917.52
2022-02-12,MORRISON,8269,3398,11667,fin_de_semana,3917.52
2022-02-12,OIBA,3952,2168,6120,fin_de_semana,3917.52
2022-02-12,PAILITAS,7211,2816,10027,fin_de_semana,3917.52
2022-02-12,PLATANAL,2163,1055,3218,fin_de_semana,3917.52
2022-02-12,PTO. TRIUNFO,4008,1833,5841,fin_de_semana,3917.52
2022-02-12,RINCON HONDO,1694,906,2600,fin_de_semana,3917.52
2022-02-12,SABOYA,2939,1723,4662,fin_de_semana,3917.52
2022-02-12,SAN DIEGO,4097,2050,6147,fin_de_semana,3917.52
2022-02-12,SAN JUAN,4998,2597,7595,fin_de_semana,3917.52
2022-02-12,ZAMBITO,4971,2336,7307,fin_de_semana,3917.52
2022-02-13,AGUAS NEGRASdef,6361,3567,9928,fin_de_semana,
2022-02-13,CASABLANCA,11962,4777,16739,fin_de_semana,
2022-02-13,COCORNA (EL SANTUARIO),6293,2457,8750,fin_de_semana,
2022-02-13,CURITÍ,5288,3184,8472,fin_de_semana,
2022-02-13,LA GOMEZ,4977,2426,7403,fin_de_semana,
2022-02-13,LA PARADA,13585,13652,27237,fin_de_semana,
2022-02-13,LOBOGUERRERO,4396,2300,6696,fin_de_semana,
2022-02-13,LOS CUROS,5539,3331,8870,fin_de_semana,
2022-02-13,MORRISON,8148,4227,12375,fin_de_semana,
2022-02-13,OIBA,4061,1957,6018,fin_de_semana,
2022-02-13,PAILITAS,7676,4331,12007,fin_de_semana,
2022-02-13,PLATANAL,2338,1195,3533,fin_de_semana,
2022-02-13,PTO. TRIUNFO,3956,2045,6001,fin_de_semana,
2022-02-13,RINCON HONDO,1520,578,2098,fin_de_semana,
2022-02-13,SABOYA,3395,1396,4791,fin_de_semana,
2022-02-13,SAN DIEGO,3020,1647,4667,fin_de_semana,
2022-02-13,SAN JUAN,3824,1786,5610,fin_de_semana,
2022-02-13,ZAMBITO,5108,2387,7495,fin_de_semana,
2022-02-14,AGUAS NEGRASdef,4172,2343,6515,entre_semana,
2022-02-14,CASABLANCA,9081,4569,13650,entre_semana,
2022-02-14,COCORNA (EL SANTUARIO),4936,2706,7642,entre_semana,
2022-02-14,CURITÍ,4665,2493,7158,entre_semana,
2022-02-14,LA GOMEZ,2910,1511,4421,entre_semana,
2022-02-14,LA PARADA,20287,20393,40680,entre_semana,
2022-02-14,LOBOGUERRERO,4683,2759,7442,entre_semana,
2022-02-14,LOS CUROS,4927,2618,7545,entre_semana,
2022-02-14,MORRISON,5677,3085,8762,entre_semana,
2022-02-14,OIBA,3843,2038,5881,entre_semana,
2022-02-14,PAILITAS,4764,2665,7429,entre_semana,
2022-02-14,PLATANAL,1657,854,2511,entre_semana,
2022-02-14,PTO. TRIUNFO,4163,2093,6256,entre_semana,
2022-02-14,RINCON HONDO,1436,709,2145,entre_semana,
